uri,original,update,info
/repositories/11/archival_objects/168517,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/168522,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/168530,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/168533,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/168539,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/168632,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/168770,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/168825,['(2.5 boxes)'],['2.5 boxes'],200
/repositories/11/archival_objects/168841,['(1.5 boxes)'],['1.5 boxes'],200
/repositories/11/archival_objects/169324,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/169695,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/171712,['(1 box) + 1 art storage item'],['1 box + 1 art storage item'],200
/repositories/11/archival_objects/172183,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/182047,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/182062,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/182124,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/182148,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/182175,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/185537,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/187824,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/187880,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/188673,['(3 boxes) + 1 record album storage'],['3 boxes + 1 record album storage'],200
/repositories/11/archival_objects/188713,"['(2 boxes) + 1 roll, 2 art']","['2 boxes + 1 roll, 2 art']",200
/repositories/11/archival_objects/189519,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/189535,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/189573,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/189595,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/189696,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/189721,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/189735,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/189771,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/189823,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/189889,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/189891,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/189900,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/189906,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/189925,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/190457,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/191144,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/191404,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/193250,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/193269,['(80 boxes)'],['80 boxes'],200
/repositories/11/archival_objects/193519,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/194858,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/195267,['(14 boxes)'],['14 boxes'],200
/repositories/11/archival_objects/195577,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/195625,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/195762,['(14 boxes)'],['14 boxes'],200
/repositories/11/archival_objects/196933,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/199306,['(28 boxes)'],['28 boxes'],200
/repositories/11/archival_objects/200470,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/201191,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/201215,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/201502,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/201505,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/201515,['(13 boxes)'],['13 boxes'],200
/repositories/11/archival_objects/201620,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/201652,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/201674,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/208393,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/210113,['(.5 boxes)'],['.5 boxes'],200
/repositories/11/archival_objects/210125,['(2.5 boxes and 1 portfolio)'],['2.5 boxes and 1 portfolio'],200
/repositories/11/archival_objects/210140,['(2 boxes and 1 portfolio)'],['2 boxes and 1 portfolio'],200
/repositories/11/archival_objects/212318,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/215958,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/216042,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/216061,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/216088,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/216102,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/216139,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/216257,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/218237,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/218247,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/218257,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/218273,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/219346,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/219464,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/219482,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/220883,['(1/2 box)'],['1/2 box'],200
/repositories/11/archival_objects/220903,['(1/2 box)'],['1/2 box'],200
/repositories/11/archival_objects/220921,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/221094,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/221336,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/221413,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/221422,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/221543,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/221545,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/221767,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/221873,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/221901,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/221991,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/222012,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/222065,['(2 boxes) + 9 broadside folders'],['2 boxes + 9 broadside folders'],200
/repositories/11/archival_objects/222455,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/222501,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/222555,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/223363,['(1.5 boxes)'],['1.5 boxes'],200
/repositories/11/archival_objects/223398,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/223417,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/223813,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/223860,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/223903,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/224035,['(6 boxes)'],['6 boxes'],200
/repositories/11/archival_objects/224123,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/224142,['(1 box) + 2 broadside folders'],['1 box + 2 broadside folders'],200
/repositories/11/archival_objects/224153,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/224349,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/224377,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/224547,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/224573,['(2.75 boxes)'],['2.75 boxes'],200
/repositories/11/archival_objects/224650,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/224657,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/224664,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/224683,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/224703,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/224713,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/225858,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/225861,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/226029,['(1.5 boxes)'],['1.5 boxes'],200
/repositories/11/archival_objects/226060,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/226075,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/226083,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/226782,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/226937,['(8 folders)'],['8 folders'],200
/repositories/11/archival_objects/227342,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/227503,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/227525,['(1.75 boxes)'],['1.75 boxes'],200
/repositories/11/archival_objects/227567,['(.25 box)'],['.25 box'],200
/repositories/11/archival_objects/227575,['(1.5 boxes)'],['1.5 boxes'],200
/repositories/11/archival_objects/228730,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/229585,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/229627,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/230072,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/230791,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/233387,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/235951,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/236473,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/236608,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/237471,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/237843,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/237919,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/237965,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/238243,['(1/4 box)'],['1/4 box'],200
/repositories/11/archival_objects/238255,['(1/4 box)'],['1/4 box'],200
/repositories/11/archival_objects/238266,['(1/4 box)'],['1/4 box'],200
/repositories/11/archival_objects/239057,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/239101,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/241399,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/245346,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/245684,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/249812,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/251072,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/251451,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/254328,['(20 boxes)'],['20 boxes'],200
/repositories/11/archival_objects/254829,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/254837,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/254853,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/254857,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/255185,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/255417,['(11 boxes)'],['11 boxes'],200
/repositories/11/archival_objects/256770,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/257322,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/264983,['(39 boxes)'],['39 boxes'],200
/repositories/11/archival_objects/265379,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/265395,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/265536,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/265601,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/265778,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/265809,['(3 boxes) + 2 broadside folders'],['3 boxes + 2 broadside folders'],200
/repositories/11/archival_objects/268084,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/268191,['(2 boxes) + 1 broadside'],['2 boxes + 1 broadside'],200
/repositories/11/archival_objects/273812,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/275032,['(5 boxes) + 1 roll'],['5 boxes + 1 roll'],200
/repositories/11/archival_objects/276455,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/276463,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/277052,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/279454,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/279465,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/280338,['(6 boxes)'],['6 boxes'],200
/repositories/11/archival_objects/281197,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/282201,['(14 boxes)'],['14 boxes'],200
/repositories/11/archival_objects/285018,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/285130,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/290982,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/295380,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/295430,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/295628,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/295637,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/295648,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/297377,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/298232,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/299826,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/299830,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/299955,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/300403,['(0.33 box)'],['0.33 box'],200
/repositories/11/archival_objects/300408,['(0.33 box)'],['0.33 box'],200
/repositories/11/archival_objects/300412,['(0.33 box)'],['0.33 box'],200
/repositories/11/archival_objects/300416,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/302461,['(16 boxes) + 6 broadside folders'],['16 boxes + 6 broadside folders'],200
/repositories/11/archival_objects/308745,['(6 boxes)'],['6 boxes'],200
/repositories/11/archival_objects/308887,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/308888,['(24 boxes)'],['24 boxes'],200
/repositories/11/archival_objects/308889,['(24 boxes)'],['24 boxes'],200
/repositories/11/archival_objects/308916,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/308919,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/308929,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/308934,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/308938,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/308939,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/308943,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/310934,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/311619,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/319421,['(14 boxes)'],['14 boxes'],200
/repositories/11/archival_objects/319476,['(16 boxes)'],['16 boxes'],200
/repositories/11/archival_objects/331566,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/331659,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/331672,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/331706,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/331709,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/332450,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/332467,"['(5 boxes) + 1 broadside, 1 art']","['5 boxes + 1 broadside, 1 art']",200
/repositories/11/archival_objects/332484,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/332825,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/333120,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/333227,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/333341,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/333597,['(includes 2 audio compact discs)'],['includes 2 audio compact discs'],200
/repositories/11/archival_objects/333887,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/333901,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/333905,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/333916,['(30 boxes)'],['30 boxes'],200
/repositories/11/archival_objects/333947,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/333959,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/350314,['(51 boxes) + 11 broadside folders'],['51 boxes + 11 broadside folders'],200
/repositories/11/archival_objects/352637,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/356620,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/358636,['(38 boxes)'],['38 boxes'],200
/repositories/11/archival_objects/365093,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/366426,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/373510,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/373627,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/373830,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/373868,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/373918,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/379777,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/383315,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/384113,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/384242,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/392127,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/394520,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/394867,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/396140,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/432081,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/434606,['(58 volumes in 8 boxes)'],['58 volumes in 8 boxes'],200
/repositories/11/archival_objects/443706,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/448202,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/448210,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/448213,['(1 box) + 5 broadside folders'],['1 box + 5 broadside folders'],200
/repositories/11/archival_objects/451771,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/451951,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/459042,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/459064,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/459078,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/459326,['(1 volume)'],['1 volume'],200
/repositories/11/archival_objects/462822,['(.33 box)'],['.33 box'],200
/repositories/11/archival_objects/464290,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/464573,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/464853,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/465131,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/470646,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/473288,['(3 boxes + 4 broadside folders)'],['3 boxes + 4 broadside folders'],200
/repositories/11/archival_objects/473310,['(70 boxes)'],['70 boxes'],200
/repositories/11/archival_objects/473764,['(29 boxes)'],['29 boxes'],200
/repositories/11/archival_objects/474461,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/474524,['(3 boxes) + 1 broadside'],['3 boxes + 1 broadside'],200
/repositories/11/archival_objects/475234,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/478419,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/478421,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/483872,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/484809,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/485426,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/486671,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/487091,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/493022,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/493087,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/495213,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/495987,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/495993,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/496071,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/501100,['(11 boxes)'],['11 boxes'],200
/repositories/11/archival_objects/501171,['(13 boxes)'],['13 boxes'],200
/repositories/11/archival_objects/501199,['(2 boxes) and 13 broadsides'],['2 boxes and 13 broadsides'],200
/repositories/11/archival_objects/501289,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/503548,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/522789,['(40 boxes)'],['40 boxes'],200
/repositories/11/archival_objects/526465,['(4 boxes) + 1 portfolio'],['4 boxes + 1 portfolio'],200
/repositories/11/archival_objects/530147,['(21 boxes) + 5 broadside folders'],['21 boxes + 5 broadside folders'],200
/repositories/11/archival_objects/531250,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/531258,['(1 box) + 4 broadside folders'],['1 box + 4 broadside folders'],200
/repositories/11/archival_objects/531531,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/531799,['(5 boxes) + 3 broadside folders'],['5 boxes + 3 broadside folders'],200
/repositories/11/archival_objects/539096,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/539125,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/539151,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/540508,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/540526,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/540531,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/540572,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/540583,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/540612,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/540614,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/540664,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/540770,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/540854,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/540862,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/540865,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/540883,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/540890,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/540905,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/540914,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/541248,['(54 boxes)'],['54 boxes'],200
/repositories/11/archival_objects/541506,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/541555,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/541619,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/541659,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/541669,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/541695,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/541707,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/541878,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/542059,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/542128,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/543098,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/545466,['(93 boxes)'],['93 boxes'],200
/repositories/11/archival_objects/548205,['(17 boxes)'],['17 boxes'],200
/repositories/11/archival_objects/548402,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/548487,['(6 boxes)'],['6 boxes'],200
/repositories/11/archival_objects/548675,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/548758,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/548871,['(60 boxes) + 4 portfolios and 3 broadside folders'],['60 boxes + 4 portfolios and 3 broadside folders'],200
/repositories/11/archival_objects/550844,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/551139,['(19 boxes)'],['19 boxes'],200
/repositories/11/archival_objects/551481,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/551496,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/551502,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/551515,['(.5 box)'],['.5 box'],200
/repositories/11/archival_objects/551519,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/553840,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/554300,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/555104,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/555167,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/555285,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/555351,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/559699,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/560892,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/562026,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/563130,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/564348,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/564846,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/565474,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/565647,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/565963,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/566088,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/566607,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/567537,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/567885,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/574417,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/574444,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/575468,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/575699,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/578794,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/579619,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/583111,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/583122,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/583141,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/583145,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/583149,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/583165,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/583178,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/583284,['(40 boxes)'],['40 boxes'],200
/repositories/11/archival_objects/584481,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/585292,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/585321,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/585322,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/585521,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/585537,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/585660,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/585674,['(27 boxes)'],['27 boxes'],200
/repositories/11/archival_objects/585675,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/585821,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/585854,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/585871,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/585883,['(4 boxes)'],['4 boxes'],200
